Entity,Year,Liver,Breast,Stomach,Colon,Brain and nervous system,Leukemia
Somalia,2017-07-07,524.8906850170505,639.879027015344,557.0889551274939,707.0864033271698,214.89227092457423,489.6765209360572
South Sudan,2000-02-11,287.4950820998972,204.2886443139783,277.0926134245746,260.25197473740104,72.4538513394606,142.8165940037737
South Sudan,2005-05-15,302.77804222575395,217.18477808181564,267.5543384316663,273.61486705073713,83.94209687332182,162.47779660559522
South Sudan,2010-10-13,302.2264380342086,254.74669953223665,277.04770854026816,306.25648274042555,106.09463305875305,203.57714459665652
South Sudan,2015-06-08,316.68104674413274,302.6496658317538,290.45267555557166,342.11046708884965,123.25396987281714,234.38147280299032
South Sudan,2017-07-07,326.21794682615024,323.61933437934937,299.86524174510987,360.5984062195467,124.37329397344124,236.26797086004782
Spain,2000-02-11,4346.970520623915,6484.502064393209,6985.787022285163,12675.351858499793,2320.151302675374,3675.6471732272494
Spain,2005-05-15,4499.953576446318,6695.420573855164,6899.099494429118,14454.755324451358,2538.0076428400407,4070.758812868873
Spain,2010-10-13,4909.967927559004,6942.186382651214,7057.239490377009,15943.780101093464,2743.8961821562866,4208.550407821607
Spain,2015-06-08,5337.636355974496,7183.626497763997,7206.44512542455,17249.727887418252,2960.171206430149,4359.86287631976
Spain,2017-07-07,5362.672504929772,6908.318963148295,7008.689989515951,16954.74404771614,2955.727519572522,4334.5356026073105
Sri Lanka,2000-02-11,316.05415208011163,764.4341564434054,895.7177357855642,743.1419581757394,246.0677677735604,928.0576267778121
Sri Lanka,2005-05-15,431.66452542561495,901.8696697766056,843.1374322668833,842.590860486804,329.9941078267501,970.8416941817046
Sri Lanka,2010-10-13,639.1316088799477,1077.4558194286149,887.1824379467371,996.1241400567167,409.74182678880084,1039.2117078478032
Sri Lanka,2015-06-08,764.3471330130084,1280.2421559861666,926.9347785652741,1252.9897165036218,462.8452737348149,1143.513532905965
Sri Lanka,2017-07-07,773.8991064623448,1314.0715821377255,937.7180830840433,1312.3791372785608,470.84537068604584,1169.2180580266686
Sudan,2000-02-11,419.7028236206542,561.3788658470302,2119.1516256661466,758.9931705482958,560.9125148551465,1075.4234445809652
Sudan,2005-05-15,449.738867016861,637.5876785313262,2259.3333136369088,868.7123876954796,626.8369689269672,1216.470658197338
Sudan,2010-10-13,507.88263874432016,738.3423208436342,2346.9441593931524,975.5359687964681,689.778588768512,1362.2105907840605
Sudan,2015-06-08,581.5027059883719,905.7433951503264,2451.5525678385875,1131.3568643661579,775.263131920821,1523.5741027085162
Sudan,2017-07-07,611.4402125043813,981.9313089049817,2538.520317121891,1209.1096254646448,802.7120520355477,1566.8773432202688
Sweden,2000-02-11,611.3827089825455,1804.624673451044,1115.0098526755303,2983.595494144026,574.7078381346838,773.8705420296377
Sweden,2005-05-15,604.6148410496985,1789.9246518712177,1013.0338193053533,3188.998040675801,611.2712002180018,811.8917118997647
Sweden,2010-10-13,640.8529751825718,1728.0301372332901,913.9842359572663,3218.8417034649688,621.591960859299,844.5125737997133
Sweden,2015-06-08,710.7787532232572,1798.2892522411319,839.1396915705185,3122.7346448581598,613.5163025982595,891.2657297770844
Sweden,2017-07-07,715.2682950783563,1804.481600692072,838.9053971207384,3162.5051238333085,615.494032807804,884.30627182816
Switzerland,2000-02-11,549.4517305291704,1492.3346117654626,778.1226705995751,1797.2600125824015,377.9976608251531,705.0502088807622
Switzerland,2005-05-15,582.7556357551384,1401.0544803016141,683.6349117667229,1742.337292416532,379.9419712814066,733.0352152582967
Switzerland,2010-10-13,665.7139572491467,1500.6884179238255,680.2455421011476,1821.485531802357,421.2423874355915,744.3346700597382
Switzerland,2015-06-08,745.2059916249658,1440.1009193632672,701.7222457479163,1876.4918730029801,459.4398540200369,736.6788146773758
Switzerland,2017-07-07,737.6698736643906,1462.1676354229237,687.5617907026233,1859.3277103900589,451.8880725457014,741.6245393967563
Tajikistan,2000-02-11,181.42267798575128,148.92034894755574,553.9013790998291,166.76312280947337,216.11922048079964,166.67764752882772
Tajikistan,2005-05-15,197.7687610346112,175.20678870759812,594.0969218468349,185.04415924669186,246.49492360432316,172.51874249305638
Tajikistan,2010-10-13,248.46774571607799,223.8861384228192,693.0013421810906,238.30387875827202,307.20472331603145,199.7030208040071
Tajikistan,2015-06-08,291.3239802476392,290.30230288245696,833.5780857179393,301.37559418219035,377.71663150179666,229.78970507117532
Tajikistan,2017-07-07,312.0112431957295,320.59947788875047,904.4816645936585,328.44588394383663,406.6465960284808,241.6870533581356
Thailand,2000-02-11,13454.694144836518,3726.2598439909584,3513.976049100646,5259.988653545679,1650.013490568513,3922.394547624941
Thailand,2005-05-15,15604.311290209975,4490.6840499164055,3471.205275550461,6289.175900843067,1931.609525866288,4030.3124615153615
Thailand,2010-10-13,18385.369961262193,5045.4936798166245,3695.977246088148,6875.970271537952,2071.1086892848707,4277.969529461314
Thailand,2015-06-08,20620.653543668846,5253.961569760282,3898.581585065935,7608.51768970852,2263.422942516799,4429.780244258827
Thailand,2017-07-07,22354.40990241665,5656.1636256727625,4208.791770601761,8444.55065789296,2429.0385207773224,4727.094654764038
Tunisia,2000-02-11,125.39708038443469,505.10484343921365,446.3976000404641,564.5277191703867,169.53434043926566,339.26439429688537
Tunisia,2005-05-15,142.93572545496744,568.2337058366263,457.2318565247514,617.6976181012791,184.38385905785492,345.98012944282493
Tunisia,2010-10-13,167.6273454221579,658.109119690744,498.2661184909463,717.6690841902093,209.06186464517143,377.68216605069176
Tunisia,2015-06-08,199.01396051068485,770.2855761880018,555.1923383765677,855.6998465076633,235.9685491781498,412.51725686717634
Tunisia,2017-07-07,209.70638332602462,820.1917243891701,577.8723636128595,911.0604906445932,246.98263492845277,426.18355912242515
Turkey,2000-02-11,1688.7167936056023,3739.185345448197,7180.67875816278,5073.216705637329,3766.9025713168026,3777.4201767090267
Turkey,2005-05-15,1979.9134373190564,4450.950063721238,6985.91660582077,5847.407819196143,3147.352540981439,3867.563212449447
Turkey,2010-10-13,2774.6617155470967,4433.639640720333,7721.556603131276,7413.510456727947,3649.565918606275,4429.218565527088
Turkey,2015-06-08,3273.485905512357,4486.163103438568,8026.047403424169,8300.905991825217,4190.441934070554,4401.3691813960795
Turkey,2017-07-07,3395.8636290574577,4549.308321213409,8021.683027217393,8561.728282204453,4338.7485821174405,4430.868643837531
Turkmenistan,2000-02-11,109.61311277486129,139.63409216170584,303.00456401364613,130.79140228522988,74.89415338885878,121.27936231215016
Turkmenistan,2005-05-15,151.54173938528078,203.56008454501998,333.46481628471673,172.32442428100282,123.80608689486536,123.05145180617691
Turkmenistan,2010-10-13,169.15765099641698,231.26622242355947,303.7891817241062,191.02812501917415,156.28416753425975,124.61074768730064
Turkmenistan,2015-06-08,208.65354425200584,320.27797695745005,350.1324873683127,241.71602853700008,167.00468667068267,148.73411713242768
Turkmenistan,2017-07-07,225.11907981379971,322.27296017673063,365.4971732146949,252.83203687817613,170.10618574874613,144.3444105911072
Uganda,2000-02-11,860.3585014367721,927.3780354952972,674.4644950503492,705.5965611258113,195.1467779420211,378.08402197858686
Uganda,2005-05-15,956.691864900723,988.5920797979641,648.533941099131,782.4962873823888,239.25788573933488,435.60074789476784
Uganda,2010-10-13,1065.0638932435468,1081.5817091439758,631.0654775289597,888.0377014996299,286.5555987568182,523.4014734927259
Uganda,2015-06-08,1198.823484473817,1332.3703599262965,672.366827497901,1046.5461920017701,359.0022015799868,627.1035070220144
Uganda,2017-07-07,1259.3616701840042,1440.9592407835337,701.2420721069403,1122.266759800426,367.8550547250344,634.7116436545277
United Arab Emirates,2000-02-11,42.585188057159726,68.32315475739006,63.20138730580875,87.89638994128514,83.08569040990159,74.80061852806551
United Arab Emirates,2005-05-15,57.44504086536782,96.25839949181268,74.10959009128057,114.1673316313453,119.99361011452574,97.33972523877905
United Arab Emirates,2010-10-13,97.82418852200205,153.71680817134873,109.97716126578634,183.5180070484893,252.9282319373372,173.9361772466124
United Arab Emirates,2015-06-08,171.82785292402178,246.00167268256183,187.03886970655185,303.5395196320562,353.1589973266204,225.852561971088
United Arab Emirates,2017-07-07,213.133988134583,291.2965067008975,231.75459132148126,369.828559212764,399.0821769541162,256.01679190671695
Uruguay,2000-02-11,90.81691330085494,717.8291631710847,800.8618942872711,1016.2959907833949,128.0005622658797,299.38235944389197
Uruguay,2005-05-15,105.45364676119499,753.1702627499081,789.0152698601421,1076.9035614097036,137.20061838373522,297.26441965841275
Uruguay,2010-10-13,122.56818630021792,720.7331756622899,816.8208861822063,1134.3834300989806,145.17080150607245,314.7527903878916
Uruguay,2015-06-08,144.2020302625755,754.9206665537027,755.3107110348835,1182.0778875530982,153.24378655997918,305.29042035843065
Uruguay,2017-07-07,148.64980424653342,778.376055772673,756.990849687702,1218.1533521787946,157.46224959489578,309.7716516863241
Yemen,2000-02-11,212.50123900478363,354.7609784696288,1495.0816736311267,479.10750434485914,339.76111461008685,703.5429683734471
Yemen,2005-05-15,249.8874578058377,447.9994149881338,1721.3860373094055,600.8413190239811,400.7473838141021,844.533260933467
Yemen,2010-10-13,300.52086421130974,577.63054513,1921.4258831337438,744.2562292970441,475.73610975037263,994.899280856456
Yemen,2015-06-08,354.78285220094887,743.6357261624053,2184.4227428324907,912.7438983628572,544.9758993924677,1124.5494676304697
Yemen,2017-07-07,380.82946511559663,824.2376637756978,2370.531576263597,991.7094780963276,578.8961519236067,1189.7652253020572
Zambia,2000-02-11,492.65743372405007,394.19961447378006,401.0495985292748,407.8324851219114,190.4961768184497,275.1377763383819
Zambia,2005-05-15,444.68208676853135,363.6020567086839,349.1839502930314,407.65683722244887,195.78863188959056,302.56760269271666
Zambia,2010-10-13,489.8546465867264,477.84015943150945,371.6473207695825,490.2082583906166,233.8452310478967,356.45773135015844
Zambia,2015-06-08,573.9064276368817,641.0135334553628,417.28018627929276,602.5095320368326,278.220847888701,404.54291338059403
Zambia,2017-07-07,619.6920669112458,715.7080345758577,445.2984132519597,661.5124817989773,299.97080685686274,427.89191609263963
Zimbabwe,2000-02-11,1121.3005909061508,514.1571663821989,680.112867667316,619.0350503053197,174.58350471269245,309.0954944475107
Zimbabwe,2005-05-15,1182.427416826092,697.0361737420703,756.9029480911777,702.5984480585142,205.1016828125787,339.28494504293326
Zimbabwe,2010-10-13,1151.2832829001218,713.4110990088246,753.1633033827119,648.7520129969747,202.26774991037468,340.5722600558932
Zimbabwe,2015-06-08,1071.65125525863,724.2969297813063,697.470651187621,654.3648414179423,207.92792121624458,343.2788718378427
Zimbabwe,2017-07-07,1097.6778365645766,760.9740380780426,710.4438905821553,686.6880570861842,216.55580157365142,352.85200819005524
